accession	reference_length	covered_bases	reads_aligned	mean_coverage	RPKMF	sequence_name	taxid	kingdom	phylum	class	order	family	genus	species	subspecies	strain	sample_ID	total_filtered_reads_in_sample
GU984760.1	1062	366	3	0.59320176	0.18065	"Bovine rotavirus A strain 68 VP7 (VP7) gene, complete cds"	35333	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Bovine rotavirus A	Bovine rotavirus A	SA_10	15637154
GU989205.1	5232	139	269	7.30244	3.28796	"Trichodysplasia spinulosa-associated polyomavirus, complete genome"	862909	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Alphapolyomavirus octihominis	Trichodysplasia spinulosa-associated polyomavirus	Trichodysplasia spinulosa-associated polyomavirus	SA_10	15637154
HF930491.1	7359	1729	3715	74.65418	32.2836	"Human papillomavirus type 174 complete genome, isolate V001"	1347832	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	Human papillomavirus 174	Human papillomavirus 174	SA_10	15637154
HG421739.1	7228	300	2	0.042384855	0.0176951	"Human papillomavirus type 179 complete genome, isolate SIBX16"	1472342	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 15	Human papillomavirus 179	Human papillomavirus 179	SA_10	15637154
HG530535.1	7324	150	1	0.020908838	0.0087316	"Human papillomavirus type 184 complete genome, isolate SIBX17"	1472343	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 25	Human papillomavirus 184	Human papillomavirus 184	SA_10	15637154
HM011556.1	5387	5387	56447	1682.1631	670.095	"Merkel cell polyomavirus isolate R17b, complete genome"	493803	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Alphapolyomavirus quintihominis	Merkel cell polyomavirus	Merkel cell polyomavirus	SA_10	15637154
HM011560.1	4926	1555	3458	104.36181	44.8924	"Polyomavirus HPyV6 isolate 607a, complete genome"	746830	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Deltapolyomavirus	Deltapolyomavirus sextihominis	Human polyomavirus 6	Human polyomavirus 6	SA_10	15637154
HM011566.1	4952	227	511	11.29446	6.59907	"Polyomavirus HPyV7 isolate 713a, complete genome"	746831	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Deltapolyomavirus	Deltapolyomavirus septihominis	Human polyomavirus 7	Human polyomavirus 7	SA_10	15637154
HM053693.2	5153	849	7	0.2076754	0.0868721	"Porcine bocavirus 1 pig/ZJD/China/2006, complete genome"	795694	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Ungulate bocaparvovirus 2	Porcine bocavirus 1 pig/ZJD/China/2006	Porcine bocavirus 1 pig/ZJD/China/2006	SA_10	15637154
HM189303.1	2224	310	15	0.7338476	0.431319	"Influenza A virus (A/swine/Guangdong/1/2010(H1N1)) segment 3 polymerase PA (PA) gene, complete cds"	762299	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus	Influenza A virus (A/swine/Guangdong/1/2010(H1N1))	Influenza A virus (A/swine/Guangdong/1/2010(H1N1))	SA_10	15637154
HM746600.1	20128	2689	14266	104.87201	45.3256	"Cavally virus isolate C79, complete genome"	1041929	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Mesoniviridae	Alphamesonivirus	Alphamesonivirus 1	Cavally virus	Cavally virus	SA_10	15637154
HM999990.1	7353	153	26	0.5214494	0.226126	"Human papillomavirus type 138 isolate GH13, complete genome"	1070411	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 7	Human papillomavirus 138	Human papillomavirus 138	SA_10	15637154
HM999991.1	7360	300	2	0.041608877	0.0173778	"Human papillomavirus type 139 isolate GH1646, complete genome"	1070412	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 7	Human papillomavirus 139	Human papillomavirus 139	SA_10	15637154
HM999993.1	7384	6354	18830	394.02487	163.08	"Human papillomavirus type 141 isolate NJ2801Cn, complete genome"	1070414	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 11	Human papillomavirus 141	Human papillomavirus 141	SA_10	15637154
HM999994.1	7374	262	54	1.5217332	0.468309	"Human papillomavirus type 142 isolate GH1302, complete genome"	1070415	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 10	Human papillomavirus 142	Human papillomavirus 142	SA_10	15637154
HM999995.1	7715	106	0	0.823265	0	"Human papillomavirus type 143 isolate CL3220, complete genome"	1070416	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 1	Human papillomavirus 143	Human papillomavirus 143	SA_10	15637154
HM999997.1	7375	1429	1274	30.936056	11.0471	"Human papillomavirus type 145 isolate CL4112, complete genome"	1070418	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	Human papillomavirus 145	Human papillomavirus 145	SA_10	15637154
HM999998.1	7265	368	2	0.051721714	0.017605	"Human papillomavirus type 146 isolate GH1677, complete genome"	1070419	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 15	Human papillomavirus 146	Human papillomavirus 146	SA_10	15637154
HM999999.1	7224	553	42	0.89623976	0.371804	"Human papillomavirus type 147 isolate GH659, complete genome"	1070420	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 8	human papillomavirus 147	human papillomavirus 147	SA_10	15637154
HQ223038.1	4786	145	0	0.06471096	0	"Bocavirus pig/SX/China/2010 NS1 (NS1), NP1 (NP1), VP1 (VP1), and VP2 (VP2) genes, complete cds"	912967	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Ungulate bocaparvovirus 3	Bocavirus pig/SX/China/2010	Bocavirus pig/SX/China/2010	SA_10	15637154
HQ291308.1	5267	2070	39	1.1944499	0.473526	"Porcine bocavirus H18, partial genome"	1511887	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Ungulate bocaparvovirus 4	Porcine bocavirus H18	Porcine bocavirus H18	SA_10	15637154
HQ291309.2	5100	732	5	0.14141414	0.0626963	"Porcine bocavirus A6, partial genome"	1511884	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Ungulate bocaparvovirus 2	Porcine bocavirus A6	Porcine bocavirus A6	SA_10	15637154
HQ625441.1	7724	139	1	0.018352257	0.00827942	"Rattus norvegicus papillomavirus 2, complete genome"	1036965	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Iotapapillomavirus	Iotapapillomavirus 1	Rattus norvegicus papillomavirus 2	Rattus norvegicus papillomavirus 2	SA_10	15637154
HQ696595.1	5026	656	5	0.15155865	0.0636194	"Human polyomavirus 9 isolate HPyV9, complete genome"	943908	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Alphapolyomavirus nonihominis	Human polyomavirus 9	Human polyomavirus 9	SA_10	15637154
HQ871938.1	2208	265	5	0.25801748	0.144815	"Influenza A virus (A/chicken/Korea/GH2/2007(H9N2)) segment 3 polymerase PA (PA) gene, complete cds"	944964	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus	Influenza A virus (A/chicken/Korea/GH2/2007(H9N2))	Influenza A virus (A/chicken/Korea/GH2/2007(H9N2))	SA_10	15637154
J02226.1	5130	4908	247	7.4777107	3.07909	JC virus complete genome	10632	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Betapolyomavirus secuhominis	JC polyomavirus	JC polyomavirus	SA_10	15637154
J02400.1	5243	150	1	0.02945219	0.0121973	Simian virus 40 complete genome	1891767	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Betapolyomavirus macacae	unclassified Betapolyomavirus macacae subspecies/strain	unclassified Betapolyomavirus macacae strain	SA_10	15637154
JF304767.1	7664	118	31	5.0684056	0.258671	"Saimiri sciureus papillomavirus type 3 isolate Mac2167.2, complete genome"	990306	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Dyoomikronpapillomavirus	Dyoomikronpapillomavirus 1	Saimiri sciureus papillomavirus 3	Saimiri sciureus papillomavirus 3	SA_10	15637154
JF304768.1	7480	297	2	0.040518418	0.017099	"Human papillomavirus type 152 isolate Muc17.1, complete genome"	990302	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 1	Human papillomavirus 152	Human papillomavirus 152	SA_10	15637154
JF429834.1	5278	1243	10	0.2773011	0.121164	"Porcine bocavirus 3 strain SH20F, complete genome"	1084715	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Ungulate bocaparvovirus 5	Porcine bocavirus 3	Porcine bocavirus 3	SA_10	15637154
JF429835.1	5177	1220	10	0.3085339	0.123528	"Porcine bocavirus 4-1 strain SH17N-1, complete genome"	1084717	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Ungulate bocaparvovirus 5	Porcine bocavirus 4-1	Porcine bocavirus 4-1	SA_10	15637154
JF713710.1	6318	293	2	0.047503244	0.0202438	"Porcine astrovirus 2 strain 43/USA, complete genome"	1105378	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Porcine astrovirus 2	unclassified Porcine astrovirus 2 subspecies/strain	unclassified Porcine astrovirus 2 strain	SA_10	15637154
JF713713.1	6639	799	6	0.12559716	0.0577951	"Porcine astrovirus 4 strain 35/USA, complete genome"	1105379	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Porcine astrovirus 4	unclassified Porcine astrovirus 4 subspecies/strain	unclassified Porcine astrovirus 4 strain	SA_10	15637154
JF713716.1	3912	205	1	0.05449229	0.0163472	"Po-Circo-like virus 21, complete genome"	1105383	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	unclassified Circoviridae genus	Po-Circo-like virus	Po-Circo-like virus 21	Po-Circo-like virus 21	SA_10	15637154
JF713717.1	3923	450	3	0.119268484	0.0489041	"Po-Circo-like virus 22, complete genome"	1105384	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	unclassified Circoviridae genus	Po-Circo-like virus	Po-Circo-like virus 22	Po-Circo-like virus 22	SA_10	15637154
JF713719.1	2833	300	2	0.11181513	0.0451467	"Po-Circo-like virus 51, complete genome"	1105386	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	unclassified Circoviridae genus	Po-Circo-like virus 51	unclassified Po-Circo-like virus 51 subspecies/strain	unclassified Po-Circo-like virus 51 strain	SA_10	15637154
JF906559.1	7352	978	1115	22.018328	9.69866	"Human papillomavirus 155 isolate SE42, complete genome"	1165934	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 7	Human papillomavirus 155	Human papillomavirus 155	SA_10	15637154
JN648103.1	5413	883	6	0.16777503	0.0708852	"Canine bocavirus 1 isolate Con-161, complete genome"	1511885	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Carnivore bocaparvovirus 2	Canine bocavirus 1	Canine bocavirus 1	SA_10	15637154
JN681175.1	5235	434	3	0.08534907	0.0366477	"Porcine bocavirus 3C isolate pig/ZJD/China/2006, complete genome"	1138844	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Ungulate bocaparvovirus 5	Porcine bocavirus 3C	Porcine bocavirus 3C	SA_10	15637154
JN799422.1	1161	145	1	0.14342235	0.055082	"Mammalian orthoreovirus strain 729 segment S4 sigma-3 gene, complete cds"	351073	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	unclassified Mammalian orthoreovirus subspecies/strain	unclassified Mammalian orthoreovirus strain	SA_10	15637154
JN831651.1	5076	868	6	0.17620787	0.0755913	"Porcine bocavirus 5/JS677, complete genome"	1131622	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Porcine bocavirus 5	Porcine bocavirus 5/JS677	Porcine bocavirus 5/JS677	SA_10	15637154
JQ340310.1	6707	736	6	0.13497026	0.0572091	"Astrovirus wild boar/WBAstV-1/2011/HUN, complete genome"	1137931	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Astrovirus wild boar/WBAstV-1/2011/HUN	unclassified Astrovirus wild boar/WBAstV-1/2011/HUN subspecies/strain	unclassified Astrovirus wild boar/WBAstV-1/2011/HUN strain	SA_10	15637154
JQ412755.1	3854	140	1	0.037796978	0.0165932	"Mammalian Orthoreovirus strain T3/Bat/Germany/342/08 segment L1, complete sequence"	1203543	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	Mammalian Orthoreovirus strain T3/Bat/Germany/342/08	Mammalian Orthoreovirus strain T3/Bat/Germany/342/08	SA_10	15637154
JQ423900.1	750	150	1	0.16333333	0.085267	"Lapine rotavirus strain N5 segment 10, complete sequence"	49892	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Lapine rotavirus	Lapine rotavirus	SA_10	15637154
JQ898291.1	4927	1352	1561	50.827927	20.2611	"MW polyomavirus strain MA095, complete genome"	1203539	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Deltapolyomavirus	Deltapolyomavirus decihominis	MW polyomavirus	MW polyomavirus	SA_10	15637154
JQ924796.1	890	163	0	0.03108108	0	"Influenza A virus (A/chicken/Guangdong/C273/2011(H6N2)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds"	1173296	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus	Influenza A virus (A/chicken/Guangdong/C273/2011(H6N2))	Influenza A virus (A/chicken/Guangdong/C273/2011(H6N2))	SA_10	15637154
JQ957872.1	20070	599	124	1.9641566	0.395109	"Hana virus strain A4/CI/2004, complete genome"	1945560	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Mesoniviridae	Alphamesonivirus	Alphamesonivirus 2	unclassified Alphamesonivirus 2 subspecies/strain	unclassified Alphamesonivirus 2 strain	SA_10	15637154
JX195074.1	3302	962	13	0.6253173	0.251773	"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 1, complete sequence"	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	SA_10	15637154
JX195075.1	2735	450	3	0.17408124	0.0701465	"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 2, complete sequence"	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	SA_10	15637154
JX195076.1	2591	1773	31	1.8922572	0.765132	"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 3, complete sequence"	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	SA_10	15637154
JX195078.1	1356	1301	6265	721.5224	295.463	"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 6, complete sequence"	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	SA_10	15637154
JX195080.1	1567	1149	18	1.7988708	0.734591	"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 5, complete sequence"	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	SA_10	15637154
JX195081.1	1059	940	2748	452.8537	165.945	"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 8, complete sequence"	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	SA_10	15637154
JX195083.1	750	523	8	1.6966667	0.682136	"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 10, complete sequence"	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	SA_10	15637154
JX195084.1	664	311	8	2.2957199	0.770485	"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 11, complete sequence"	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	SA_10	15637154
JX262162.1	4939	1083	893	30.86991	11.5626	"Human polyomavirus 10 isolate 10ww, complete genome"	1208309	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Deltapolyomavirus	Deltapolyomavirus decihominis	unclassified Deltapolyomavirus decihominis subspecies/strain	unclassified Deltapolyomavirus decihominis strain	SA_10	15637154
JX413107.1	7233	326	534	10.722011	4.72134	"Human papillomavirus type 163 isolate KC3, complete genome"	1315262	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 20	human papillomavirus 163	human papillomavirus 163	SA_10	15637154
JX429973.1	7329	300	2	0.04178855	0.0174513	"Human papillomavirus type 156 isolate GC01, complete genome"	1248396	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 18	Human papillomavirus type 156	Human papillomavirus type 156	SA_10	15637154
JX503060.1	27263	290	2	0.010695976	0.00469136	"Human coronavirus 229E isolate 0349, complete genome"	11137	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Alphacoronavirus	Human coronavirus 229E	unclassified Human coronavirus 229E subspecies/strain	unclassified Human coronavirus 229E strain	SA_10	15637154
JX534548.1	2233	296	3	0.32597217	0.0859162	"Influenza A virus (A/wild duck/Shandong/1/2011(H5N1)) segment 3 polymerase PA (PA) gene, complete cds"	1227523	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus	Influenza A virus (A/wild duck/Shandong/1/2011(H5N1))	Influenza A virus (A/wild duck/Shandong/1/2011(H5N1))	SA_10	15637154
JX896321.1	5805	290	2	0.051282052	0.0220328	"Porcine parvovirus 5 isolate IA469 clone 1, complete genome"	1241957	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Protoparvovirus	Porcine parvovirus 5	unclassified Porcine parvovirus 5 subspecies/strain	unclassified Porcine parvovirus 5 strain	SA_10	15637154
JX972168.1	7583	150	1	0.020180278	0.00843337	"Felis catus papillomavirus-3, complete genome"	1336600	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Taupapillomavirus	Taupapillomavirus 3	Felis catus papillomavirus 3	Felis catus papillomavirus 3	SA_10	15637154
KC138720.1	7830	167	2	0.0390625	0.0163347	"Human Papillomavirus type XS2, complete genome"	1288116	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 2	Human papillomavirus type XS2	Human papillomavirus type XS2	SA_10	15637154
KC241982.1	2063	150	1	0.07841087	0.0309987	"Canine circovirus isolate UCD1-1698, complete genome"	1194757	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	Circovirus	Canine circovirus	unclassified Canine circovirus subspecies/strain	unclassified Canine circovirus strain	SA_10	15637154
KC471359.1	2274	667	7	5.255179	0.196857	"Influenza A virus (A/swine/Korea/CY12-03/2011(H1N2)) segment 2 polymerase PB1 (PB1) and PB1-F2 protein (PB1-F2) genes, complete cds"	1281718	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus	Influenza A virus (A/swine/Korea/CY12-03/2011(H1N2))	Influenza A virus (A/swine/Korea/CY12-03/2011(H1N2))	SA_10	15637154
